,n,p,Metric,LogLKL,KendallTau,KernelSim
338,6,0.5,ILP-PA2,-3.4657359027997265,0.4666666666666666,0.49444444444444446
339,6,0.6,ReverseLPA,-7.751767917624546,0.2,0.23518518518518516
340,6,0.6,ILP-PA1,-7.646407401966719,-0.06666666666666665,0.21303491274195216
341,6,0.6,ILP-PA2,-5.708465422560583,-0.2,0.20100678213383494
342,6,0.7,ReverseLPA,-8.382640656691068,-0.3333333333333333,0.23518518518518516
343,6,0.7,ILP-PA1,-8.382640656691068,-0.2,0.2047015794086188
344,6,0.7,ILP-PA2,-7.669290768813603,-0.8666666666666666,0.23518518518518516
345,6,0.8,ReverseLPA,-8.446043611564289,-0.06666666666666665,0.49074074074074076
346,6,0.8,ILP-PA1,-9.60919442136997,-0.4666666666666666,0.1797015794086188
347,6,0.8,ILP-PA2,-6.660895201050612,-0.4666666666666666,0.2240740740740741
348,6,0.9,ReverseLPA,-10.369306044212273,-0.2,0.7333333333333334
349,6,0.9,ILP-PA1,-8.066720951218226,0.3333333333333333,0.15561721476368356
350,6,0.9,ILP-PA2,-2.7240271556253512,0.2,0.48333333333333334
351,6,0.1,ReverseLPA,-9.631782434607487,-0.4666666666666666,0.46666666666666673
352,6,0.1,ILP-PA1,-9.737142950265314,0.2,0.20277777777777775
353,6,0.1,ILP-PA2,-9.737142950265314,0.2,0.20277777777777775
354,6,0.2,ReverseLPA,-7.33032585499324,-0.6,1.0
355,6,0.2,ILP-PA1,-7.77661295762166,-0.06666666666666665,0.46636931901917733
356,6,0.2,ILP-PA2,-7.55346940630745,-0.2,0.7222222222222222
357,6,0.3,ReverseLPA,-7.446563797384611,-0.6,0.1962962962962963
358,6,0.3,ILP-PA1,-8.159913685262074,0.2,0.7333333333333334
359,6,0.3,ILP-PA2,-4.681943244794006,0.3333333333333333,0.21762596522828295
360,6,0.4,ReverseLPA,-5.708465422560582,-0.3333333333333333,0.736111111111111
361,6,0.4,ILP-PA1,-6.219291046326574,0.2,0.4694444444444444
362,6,0.4,ILP-PA2,-5.303000314452419,0.9999999999999999,0.4583333333333333
363,6,0.5,ReverseLPA,-9.010913347279288,-0.3333333333333333,0.46296296296296297
364,6,0.5,ILP-PA1,-8.317766166719343,-0.06666666666666665,0.24629629629629626
365,6,0.5,ILP-PA2,-9.704060527839234,0.4666666666666666,0.16668983222758582
366,6,0.6,ReverseLPA,-7.751767917624546,-0.4666666666666666,0.48333333333333334
367,6,0.6,ILP-PA1,-3.3650583350462817,0.2,0.4962962962962963
368,6,0.6,ILP-PA2,-8.562698133840874,-0.06666666666666665,0.2047015794086188
369,6,0.7,ReverseLPA,-8.739315600629801,-0.2,1.0
370,6,0.7,ILP-PA1,-5.127397187651993,0.7333333333333333,0.49444444444444446
371,6,0.7,ILP-PA2,-3.700697411897063,0.6,0.1963682460752855
372,6,0.8,ReverseLPA,-8.446043611564289,-0.4666666666666666,0.736111111111111
373,6,0.8,ILP-PA1,-9.60919442136997,-0.06666666666666665,0.18803491274195214
374,6,0.8,ILP-PA2,-5.274600839930721,-0.2,0.75
375,6,0.9,ReverseLPA,-10.580027075527926,0.06666666666666665,0.5055555555555555
376,6,0.9,ILP-PA1,-0.5268025782891315,-0.4666666666666666,0.75
377,6,0.9,ILP-PA2,-3.4615507652301356,0.3333333333333333,0.75
378,6,0.1,ReverseLPA,-9.631782434607487,0.2,0.48055555555555557
379,6,0.1,ILP-PA1,-10.263945528554444,-0.06666666666666665,0.4263903386923128
380,6,0.1,ILP-PA2,-7.8559999199025725,0.4666666666666666,0.7222222222222222
381,6,0.2,ReverseLPA,-7.33032585499324,-0.6,0.7222222222222222
382,6,0.2,ILP-PA1,-7.99975650893587,0.2,0.22831769404899416
383,6,0.2,ILP-PA2,-8.446043611564289,0.3333333333333333,0.25237395526522854
384,6,0.3,ReverseLPA,-9.854509406036483,0.4666666666666666,0.16666666666666666
385,6,0.3,ILP-PA1,-6.599265936997407,0.3333333333333333,0.22171654663779075
386,6,0.3,ILP-PA2,-1.917322692203401,-0.2,0.21018518518518517
387,6,0.4,ReverseLPA,-6.6247561544347375,0.3333333333333333,0.4444444444444444
388,6,0.4,ILP-PA1,-4.386709582578264,-0.3333333333333333,0.23936220808419556
389,6,0.4,ILP-PA2,-6.83547718575039,0.4666666666666666,0.23004987997112405
390,6,0.5,ReverseLPA,-8.317766166719343,-0.3333333333333333,0.4768518518518518
391,6,0.5,ILP-PA1,-8.317766166719343,0.2,0.17044876146566781
392,6,0.5,ILP-PA2,-9.704060527839234,-0.6,0.19907407407407407
393,6,0.6,ReverseLPA,-7.240942293858555,0.4666666666666666,0.1851851851851852
394,6,0.6,ILP-PA1,-6.730116670092565,0.8666666666666666,0.18086542813233447
395,6,0.6,ILP-PA2,-9.98981448948102,0.3333333333333333,0.17218841602967352
396,6,0.7,ReverseLPA,-9.095990544568533,0.06666666666666665,0.48055555555555557
397,6,0.7,ILP-PA1,-2.6306725800808657,-0.2,0.4916666666666667
398,6,0.7,ILP-PA2,-4.904670216222999,0.7333333333333333,0.1573728823213367
399,6,0.8,ReverseLPA,-9.115474265506919,-0.2,1.0
400,6,0.8,ILP-PA1,-5.450311338010298,0.3333333333333333,0.49444444444444446
401,6,0.8,ILP-PA2,-3.394586322947778,-0.3333333333333333,0.20296654663779073
402,6,0.9,ReverseLPA,-10.369306044212273,0.06666666666666665,0.24629629629629626
403,6,0.9,ILP-PA1,-5.342693795592876,0.3333333333333333,0.2324074074074074
404,6,0.9,ILP-PA2,-4.92125173296157,0.4666666666666666,0.24629629629629626
405,6,0.1,ReverseLPA,-9.631782434607487,-0.6,0.46666666666666673
406,6,0.1,ILP-PA1,-7.434557857271268,0.2,0.48055555555555557
407,6,0.1,ILP-PA2,-7.434557857271268,0.2,0.48055555555555557
408,6,0.2,ReverseLPA,-7.33032585499324,-0.4666666666666666,1.0
409,6,0.2,ILP-PA1,-8.669187162878499,0.6,0.19203351099691346
410,6,0.2,ILP-PA2,-6.3903185965017695,-0.2,0.7222222222222222
411,6,0.3,ReverseLPA,-6.242590993058674,0.06666666666666665,0.20277777777777775
412,6,0.3,ILP-PA1,-7.312615824874871,0.4666666666666666,0.48055555555555557
413,6,0.3,ILP-PA2,-8.382640656691068,-0.06666666666666665,0.4263903386923128
414,6,0.4,ReverseLPA,-7.541046886308893,-0.2,0.7444444444444445
415,6,0.4,ILP-PA1,-7.135581778200729,0.4666666666666666,0.16740232778345937
416,6,0.4,ILP-PA2,-8.051872510074883,0.8666666666666666,0.2212962962962963
417,6,0.5,ReverseLPA,-6.238324625039508,-0.4666666666666666,0.7444444444444445
418,6,0.5,ILP-PA1,-9.704060527839234,0.4666666666666666,0.19289355874045172
419,6,0.5,ILP-PA2,-2.0794415416798357,-0.2,0.19444444444444442
420,6,0.6,ReverseLPA,-8.262593541390537,-0.2,0.23518518518518516
421,6,0.6,ILP-PA1,-8.15723302573271,0.8666666666666666,0.1534384160296735
422,6,0.6,ILP-PA2,-3.3650583350462817,-0.3333333333333333,0.1851851851851852
423,6,0.7,ReverseLPA,-8.382640656691068,-0.4666666666666666,0.48055555555555557
424,6,0.7,ILP-PA1,-4.904670216222999,0.3333333333333333,0.17878209479900115
425,6,0.7,ILP-PA2,-4.904670216222999,0.3333333333333333,0.17878209479900115
426,6,0.8,ReverseLPA,-9.115474265506919,0.4666666666666666,0.2212962962962963
427,6,0.8,ILP-PA1,-2.5020121176909393,-0.4666666666666666,0.2324074074074074
428,6,0.8,ILP-PA2,-2.5020121176909393,-0.3333333333333333,0.2324074074074074
429,6,0.9,ReverseLPA,-10.580027075527926,-0.2,1.0
430,6,0.9,ILP-PA1,-3.672271796545788,-0.06666666666666665,0.21129987997112407
431,6,0.9,ILP-PA2,-3.672271796545788,-0.06666666666666665,0.21129987997112407
432,6,0.1,ReverseLPA,-11.934367527601532,0.3333333333333333,0.21296296296296294
433,6,0.1,ILP-PA1,-9.737142950265312,0.3333333333333333,0.16666666666666666
434,6,0.1,ILP-PA2,-4.605170185988091,-0.06666666666666665,0.736111111111111
435,6,0.2,ReverseLPA,-7.33032585499324,-0.4666666666666666,1.0
436,6,0.2,ILP-PA1,-8.669187162878499,0.7333333333333333,1.0
437,6,0.2,ILP-PA2,-8.669187162878499,0.3333333333333333,1.0
438,6,0.3,ReverseLPA,-6.242590993058674,-0.3333333333333333,0.46666666666666673
439,6,0.3,ILP-PA1,-4.681943244794006,0.06666666666666665,0.4444444444444445
440,6,0.3,ILP-PA2,-3.834645384406802,0.7333333333333333,0.1357710728323662
441,6,0.4,ReverseLPA,-5.708465422560582,-0.6,0.20277777777777775
442,6,0.4,ILP-PA1,-5.303000314452419,0.06666666666666665,0.48055555555555557
443,6,0.4,ILP-PA2,-5.303000314452419,0.06666666666666665,0.48055555555555557
444,6,0.5,ReverseLPA,-8.317766166719343,-0.06666666666666665,0.1962962962962963
445,6,0.5,ILP-PA1,-2.772588722239781,-0.2,0.2240740740740741
446,6,0.5,ILP-PA2,-5.545177444479562,-0.4666666666666666,0.4694444444444444
447,6,0.6,ReverseLPA,-8.262593541390537,0.06666666666666665,0.49074074074074076
448,6,0.6,ILP-PA1,-8.15723302573271,-0.2,0.21851851851851853
449,6,0.6,ILP-PA2,-6.83547718575039,-0.06666666666666665,0.19999999999999998
450,6,0.7,ReverseLPA,-8.382640656691068,-0.3333333333333333,0.23518518518518516
451,6,0.7,ILP-PA1,-8.382640656691068,-0.2,0.2047015794086188
452,6,0.7,ILP-PA2,-7.669290768813603,-0.8666666666666666,0.23518518518518516
453,6,0.8,ReverseLPA,-8.669187162878499,0.3333333333333333,0.48333333333333334
454,6,0.8,ILP-PA1,-3.88830647881083,0.2,0.5055555555555555
455,6,0.8,ILP-PA2,-7.553469406307451,-0.4666666666666666,0.47222222222222215
456,6,0.9,ReverseLPA,-10.4746665598701,-0.2,1.0
457,6,0.9,ILP-PA1,-4.92125173296157,-0.4666666666666666,1.0
458,6,0.9,ILP-PA2,-3.04010870259883,0.2,0.3250160818053537
459,6,0.1,ReverseLPA,-9.631782434607487,-0.4666666666666666,0.4777777777777778
460,6,0.1,ILP-PA1,-9.737142950265314,-0.3333333333333333,1.0
461,6,0.1,ILP-PA2,-7.539918372929094,0.8666666666666666,0.7222222222222223
462,6,0.2,ReverseLPA,-8.93976376742734,-0.6,0.7444444444444445
463,6,0.2,ILP-PA1,-7.33032585499324,0.8666666666666666,0.212394974938364
464,6,0.2,ILP-PA2,-7.99975650893587,0.6,0.2712962962962963
465,6,0.3,ReverseLPA,-8.650536601710547,-0.3333333333333333,0.5185185185185185
466,6,0.3,ILP-PA1,-10.077236377465477,0.3333333333333333,0.4694444444444444
467,6,0.3,ILP-PA2,-6.599265936997407,0.6,0.49722222222222223
468,6,0.4,ReverseLPA,-8.457337618183047,-0.06666666666666665,0.22777777777777775
469,6,0.4,ILP-PA1,-3.365058335046282,0.06666666666666665,0.5055555555555555
470,6,0.4,ILP-PA2,-5.303000314452419,-0.06666666666666665,0.20088321330445738
471,6,0.5,ReverseLPA,-9.010913347279288,-0.06666666666666665,0.23518518518518516
472,6,0.5,ILP-PA1,-8.317766166719343,0.06666666666666665,0.21851851851851853
473,6,0.5,ILP-PA2,-3.4657359027997265,-0.4666666666666666,0.1851851851851852
474,6,0.6,ReverseLPA,-6.730116670092565,0.06666666666666665,0.2435185185185185
475,6,0.6,ILP-PA1,-2.959593226938118,-0.3333333333333333,1.0
476,6,0.6,ILP-PA2,-7.030221262542902,0.4666666666666666,0.763888888888889
477,6,0.7,ReverseLPA,-8.025965712752335,0.7333333333333333,0.1962962962962963
478,6,0.7,ILP-PA1,-2.2739976361421332,-0.4666666666666666,0.1534384160296735
479,6,0.7,ILP-PA2,-3.477970440468069,-0.4666666666666666,0.2324074074074074
480,6,0.8,ReverseLPA,-9.338617816821127,-0.06666666666666665,0.7555555555555555
481,6,0.8,ILP-PA1,-3.394586322947778,-0.7333333333333333,0.7555555555555555
482,6,0.8,ILP-PA2,-4.064016976890407,0.4666666666666666,0.14816365483868427
483,6,0.9,ReverseLPA,-10.4746665598701,-0.2,0.75
484,6,0.9,ILP-PA1,-3.1454692182566566,-0.3333333333333333,0.7555555555555555
485,6,0.9,ILP-PA2,-3.1454692182566566,-0.3333333333333333,0.7555555555555555
486,6,0.1,ReverseLPA,-11.934367527601532,-0.06666666666666665,0.2518518518518518
487,6,0.1,ILP-PA1,-9.84250346592314,-0.06666666666666665,0.4252831532900194
488,6,0.1,ILP-PA2,-10.053224497238793,0.6,0.18055555555555555
489,6,0.2,ReverseLPA,-8.93976376742734,-0.06666666666666665,0.2518518518518518
490,6,0.2,ILP-PA1,-7.77661295762166,-0.06666666666666665,0.4252831532900194
491,6,0.2,ILP-PA2,-8.22290006025008,0.6,0.18055555555555555
492,6,0.3,ReverseLPA,-7.44656379738461,0.2,0.19444444444444442
493,6,0.3,ILP-PA1,-5.0386181887327375,0.3333333333333333,0.23008513596709662
494,6,0.3,ILP-PA2,-6.955940880936138,0.7333333333333333,0.17807802503211484
495,6,0.4,ReverseLPA,-6.6247561544347375,-0.2,0.1851851851851852
496,6,0.4,ILP-PA1,-2.3434070875143007,-0.06666666666666665,1.0
497,6,0.4,ILP-PA2,-5.197639798794592,0.3333333333333333,0.18055555555555555
498,6,0.5,ReverseLPA,-7.624618986159398,-0.2,0.4583333333333333
499,6,0.5,ILP-PA1,-8.317766166719343,-0.06666666666666665,0.49444444444444446
500,6,0.5,ILP-PA2,-6.238324625039508,0.2,0.17427174936300685
501,6,0.6,ReverseLPA,-8.262593541390537,-0.3333333333333333,0.2240740740740741
502,6,0.6,ILP-PA1,-3.3650583350462817,0.2,0.7407407407407408
503,6,0.6,ILP-PA2,-3.3650583350462817,-0.4666666666666666,0.3842165466377907
504,6,0.7,ReverseLPA,-8.739315600629801,-0.06666666666666665,0.49074074074074076
505,6,0.7,ILP-PA1,-4.904670216222999,-0.06666666666666665,0.4962962962962963
506,6,0.7,ILP-PA2,-6.8219929084264,0.06666666666666665,0.4962962962962963
507,6,0.8,ReverseLPA,-8.446043611564289,0.6,0.1962962962962963
508,6,0.8,ILP-PA1,-5.94403149387335,-0.6,0.736111111111111
509,6,0.8,ILP-PA2,-5.274600839930721,-0.3333333333333333,0.2212962962962963
510,6,0.9,ReverseLPA,-10.685387591185751,0.2,1.0
511,6,0.9,ILP-PA1,-0.5268025782891315,-0.3333333333333333,1.0
512,6,0.9,ILP-PA2,-0.9482446409204366,0.06666666666666665,0.3573728823213367
513,6,0.1,ReverseLPA,-9.631782434607487,-0.3333333333333333,0.21388888888888888
514,6,0.1,ILP-PA1,-7.7506394042447475,0.6,0.17771287046478373
515,6,0.1,ILP-PA2,-7.7506394042447475,0.7333333333333333,0.21325502268190222
516,6,0.2,ReverseLPA,-8.93976376742734,-0.3333333333333333,0.4444444444444444
517,6,0.2,ILP-PA1,-2.2788685663767296,0.3333333333333333,0.17878209479900115
518,6,0.2,ILP-PA2,-4.3345935814392496,0.6,0.1962962962962963
519,6,0.3,ReverseLPA,-9.854509406036483,-0.3333333333333333,1.0
520,6,0.3,ILP-PA1,-5.885916049119942,-0.06666666666666665,0.19907407407407407
521,6,0.3,ILP-PA2,-9.007211545649279,0.8666666666666666,0.19907407407407407
522,6,0.4,ReverseLPA,-8.457337618183047,0.06666666666666665,0.21388888888888888
523,6,0.4,ILP-PA1,-2.3434070875143007,-0.4666666666666666,0.2324074074074074
524,6,0.4,ILP-PA2,-8.051872510074883,0.6,0.7222222222222223
525,6,0.5,ReverseLPA,-6.238324625039508,-0.3333333333333333,0.7222222222222223
526,6,0.5,ILP-PA1,-7.624618986159398,0.06666666666666665,0.1851851851851852
527,6,0.5,ILP-PA2,-6.931471805599453,0.7333333333333333,0.16604989442399765
528,6,0.6,ReverseLPA,-7.751767917624546,-0.4666666666666666,0.46296296296296297
529,6,0.6,ILP-PA1,-1.9379419794061363,-0.2,0.4768518518518518
530,6,0.6,ILP-PA2,-7.240942293858555,-0.06666666666666665,0.17807802503211484
531,6,0.7,ReverseLPA,-8.382640656691068,-0.06666666666666665,0.23518518518518516
532,6,0.7,ILP-PA1,-4.325268300855273,0.2,0.1851851851851852
533,6,0.7,ILP-PA2,-7.669290768813603,0.8666666666666666,0.13483032150535093
534,6,0.8,ReverseLPA,-9.338617816821127,-0.06666666666666665,0.7555555555555555
535,6,0.8,ILP-PA1,-4.064016976890407,0.2,0.7444444444444445
536,6,0.8,ILP-PA2,-2.5020121176909393,0.4666666666666666,0.7555555555555555
537,6,0.9,ReverseLPA,-10.685387591185751,0.2,1.0
538,6,0.9,ILP-PA1,-0.5268025782891315,-0.3333333333333333,1.0
539,6,0.9,ILP-PA2,-0.9482446409204366,0.06666666666666665,0.3573728823213367
540,6,0.1,ReverseLPA,-11.934367527601532,-0.3333333333333333,0.7222222222222222
541,6,0.1,ILP-PA1,-7.539918372929094,0.4666666666666666,0.2028383560152356
542,6,0.1,ILP-PA2,-9.947863981580966,0.2,0.2028383560152356
543,6,0.2,ReverseLPA,-8.93976376742734,-0.2,0.17777777777777778
544,6,0.2,ILP-PA1,-6.3903185965017695,0.2,0.16106767959612056
545,6,0.2,ILP-PA2,-2.05572501506252,0.06666666666666665,0.19440101292945391
546,6,0.3,ReverseLPA,-9.854509406036483,-0.4666666666666666,0.2074074074074074
547,6,0.3,ILP-PA1,-10.92453423785268,0.06666666666666665,0.16546654663779073
548,6,0.3,ILP-PA2,-10.92453423785268,0.06666666666666665,0.16546654663779073
549,6,0.4,ReverseLPA,-8.457337618183047,-0.06666666666666665,0.19907407407407407
550,6,0.4,ILP-PA1,-2.448767603172127,-0.4666666666666666,0.7666666666666666
551,6,0.4,ILP-PA2,-7.030221262542902,0.3333333333333333,0.21436220808419554
552,6,0.5,ReverseLPA,-6.931471805599452,-0.6,0.21296296296296294
553,6,0.5,ILP-PA1,-2.772588722239781,-0.06666666666666665,0.7222222222222223
554,6,0.5,ILP-PA2,-5.545177444479561,0.06666666666666665,0.4444444444444444
555,6,0.6,ReverseLPA,-8.773419165156527,-0.2,0.21018518518518517
556,6,0.6,ILP-PA1,-2.4487676031721275,0.2,0.24629629629629626
557,6,0.6,ILP-PA2,-4.897535206344255,-0.06666666666666665,0.1573728823213367
558,6,0.7,ReverseLPA,-6.599265936997406,-0.2,0.22685185185185186
559,6,0.7,ILP-PA1,-12.619129958627084,0.6,0.21707338878606364
560,6,0.7,ILP-PA2,-8.293861657771814,0.3333333333333333,0.21707338878606364
561,6,0.8,ReverseLPA,-8.669187162878499,-0.4666666666666666,0.7407407407407408
562,6,0.8,ILP-PA1,-3.88830647881083,0.4666666666666666,0.1737998799711241
563,6,0.8,ILP-PA2,-3.88830647881083,0.4666666666666666,0.1737998799711241
564,6,0.9,ReverseLPA,-10.580027075527926,0.06666666666666665,0.5055555555555555
565,6,0.9,ILP-PA1,-3.4615507652301356,0.6,0.16570621565467003
566,6,0.9,ILP-PA2,-3.4615507652301356,0.6,0.16570621565467003
567,6,0.1,ReverseLPA,-9.631782434607487,-0.6,0.4583333333333333
568,6,0.1,ILP-PA1,-9.631782434607487,0.3333333333333333,0.19166666666666665
569,6,0.1,ILP-PA2,-5.026612248619396,0.6,0.33130525295851415
570,6,0.2,ReverseLPA,-7.33032585499324,-0.6,0.7555555555555555
571,6,0.2,ILP-PA1,-6.613462147815979,0.3333333333333333,0.3891987614656678
572,6,0.2,ILP-PA2,-7.553469406307451,0.3333333333333333,0.17777777777777778
573,6,0.3,ReverseLPA,-7.446563797384611,-0.7333333333333333,0.2574074074074074
574,6,0.3,ILP-PA1,-3.121295496529337,0.2,0.7222222222222222
575,6,0.3,ILP-PA2,-3.121295496529337,0.06666666666666665,1.0
576,6,0.4,ReverseLPA,-9.373628350057203,-0.3333333333333333,0.21018518518518517
577,6,0.4,ILP-PA1,-8.562698133840874,-0.2,0.2240740740740741
578,6,0.4,ILP-PA2,-6.624756154434738,0.6,0.19671192484461308
579,6,0.5,ReverseLPA,-6.931471805599452,0.2,0.2324074074074074
580,6,0.5,ILP-PA1,-6.238324625039508,0.3333333333333333,1.0
581,6,0.5,ILP-PA2,-7.6246189861593985,0.3333333333333333,0.5194444444444445
582,6,0.6,ReverseLPA,-6.730116670092565,-0.3333333333333333,0.47407407407407404
583,6,0.6,ILP-PA1,-6.219291046326573,0.4666666666666666,0.4444444444444444
584,6,0.6,ILP-PA2,-4.792174690686427,0.2,0.19444444444444442
585,6,0.7,ReverseLPA,-7.669290768813603,-0.06666666666666665,0.19907407407407407
586,6,0.7,ILP-PA1,-8.159913685262074,-0.4666666666666666,0.2435185185185185
587,6,0.7,ILP-PA2,-3.1212954965293367,0.06666666666666665,0.1638550826963402
588,6,0.8,ReverseLPA,-9.338617816821127,-0.06666666666666665,0.7555555555555555
589,6,0.8,ILP-PA1,-4.064016976890407,0.2,0.7444444444444445
590,6,0.8,ILP-PA2,-2.5020121176909393,0.4666666666666666,0.7555555555555555
591,6,0.9,ReverseLPA,-10.580027075527926,0.06666666666666665,0.5055555555555555
592,6,0.9,ILP-PA1,-3.1454692182566566,-0.7333333333333333,0.75
593,6,0.9,ILP-PA2,-2.7240271556253512,-0.4666666666666666,0.5055555555555555
594,6,0.1,ReverseLPA,-9.631782434607487,-0.06666666666666665,0.7555555555555555
595,6,0.1,ILP-PA1,-7.539918372929094,0.4666666666666666,0.19166666666666665
596,6,0.1,ILP-PA2,-7.7506394042447475,0.2,0.4583333333333333
597,6,0.2,ReverseLPA,-10.54920167986144,-0.2,0.2324074074074074
598,6,0.2,ILP-PA1,-9.38605087005576,0.7333333333333333,0.5416666666666666
599,6,0.2,ILP-PA2,-10.99548878248986,0.2,0.7777777777777777
600,6,0.3,ReverseLPA,-7.446563797384611,-0.06666666666666665,0.1962962962962963
601,6,0.3,ILP-PA1,-6.599265936997406,-0.06666666666666665,0.22910151939418083
602,6,0.3,ILP-PA2,-5.885916049119942,-0.2,0.48333333333333334
603,6,0.4,ReverseLPA,-10.289919081931359,0.06666666666666665,0.49074074074074076
604,6,0.4,ILP-PA1,-8.96816324194904,0.4666666666666666,0.2324074074074074
605,6,0.4,ILP-PA2,-10.289919081931359,-0.2,0.16130525295851417
606,6,0.5,ReverseLPA,-9.704060527839234,-0.2,0.49074074074074076
607,6,0.5,ILP-PA1,-4.852030263919617,-0.06666666666666665,0.1963682460752855
608,6,0.5,ILP-PA2,-6.238324625039508,-0.06666666666666665,0.16666666666666666
609,6,0.6,ReverseLPA,-9.284244788922518,0.3333333333333333,0.21296296296296294
610,6,0.6,ILP-PA1,-7.346302809516382,0.4666666666666666,0.2240740740740741
611,6,0.6,ILP-PA2,-7.346302809516382,0.4666666666666666,0.2240740740740741
612,6,0.7,ReverseLPA,-8.382640656691068,-0.2,0.4694444444444444
613,6,0.7,ILP-PA1,-8.382640656691068,-0.06666666666666665,0.5055555555555555
614,6,0.7,ILP-PA2,-6.599265936997406,-0.4666666666666666,0.49444444444444446
615,6,0.8,ReverseLPA,-9.115474265506919,0.4666666666666666,0.7555555555555555
616,6,0.8,ILP-PA1,-5.450311338010298,0.06666666666666665,1.0
617,6,0.8,ILP-PA2,-4.780880684067669,0.4666666666666666,0.17403954898800336
618,6,0.9,ReverseLPA,-10.580027075527926,-0.06666666666666665,0.7555555555555555
619,6,0.9,ILP-PA1,-3.461550765230135,0.06666666666666665,0.20296654663779073
620,6,0.9,ILP-PA2,-3.1454692182566566,-0.4666666666666666,0.7555555555555555
621,6,0.1,ReverseLPA,-9.631782434607487,0.06666666666666665,0.4916666666666667
622,6,0.1,ILP-PA1,-7.434557857271268,0.06666666666666665,0.24194981995668607
623,6,0.1,ILP-PA2,-7.434557857271268,-0.06666666666666665,0.21388888888888888
624,6,0.2,ReverseLPA,-8.93976376742734,0.3333333333333333,0.2111111111111111
625,6,0.2,ILP-PA1,-2.2788685663767296,-0.2,0.2217119248446131
626,6,0.2,ILP-PA2,-4.11145003012504,-0.2,0.5055555555555555
627,6,0.3,ReverseLPA,-7.446563797384611,-0.2,0.4768518518518518
628,6,0.3,ILP-PA1,-6.599265936997406,-0.4666666666666666,0.75
629,6,0.3,ILP-PA2,-7.312615824874872,-0.3333333333333333,0.4340883560152356
630,6,0.4,ReverseLPA,-7.541046886308893,-0.7333333333333333,1.0
